original_smiles,standardized_smiles,status,reason,changed,fragment_changed,charge_changed,tautomer_changed
CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,ok,,False,False,False,False
c1ccc2ccccc2c1,c1ccc2ccccc2c1,ok,,False,False,False,False
c1ccc2ncccc2c1,c1ccc2ncccc2c1,ok,,False,False,False,False
CC(=O)CC(=O)Nc1ccc(-c2ccc(NC(=O)CC(C)=O)c(C)c2)cc1C,CC(=O)CC(=O)Nc1ccc(-c2ccc(NC(=O)CC(C)=O)c(C)c2)cc1C,ok,,False,False,False,False
Oc1ccc(-c2ccccc2)cc1,Oc1ccc(-c2ccccc2)cc1,ok,,False,False,False,False
O=[N+]([O-])c1ccc2nc[nH]c2c1,O=[N+]([O-])c1ccc2[nH]cnc2c1,ok,,True,False,False,True
Cc1ccc(N)cc1C,Cc1ccc(N)cc1C,ok,,False,False,False,False
Cc1ccc(C)c(N)c1,Cc1ccc(C)c(N)c1,ok,,False,False,False,False
Oc1cc(Cl)c(Cl)cc1Cl,Oc1cc(Cl)c(Cl)cc1Cl,ok,,False,False,False,False
COc1ccc(N)c([N+](=O)[O-])c1,COc1ccc(N)c([N+](=O)[O-])c1,ok,,False,False,False,False
FC(F)(F)c1ccccc1,FC(F)(F)c1ccccc1,ok,,False,False,False,False
O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,ok,,False,False,False,False
CC(C)(C)c1ccc(C(=O)O)cc1,CC(C)(C)c1ccc(C(=O)O)cc1,ok,,False,False,False,False
C=C(C)c1ccccc1,C=C(C)c1ccccc1,ok,,False,False,False,False
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,ok,,False,False,False,False
Oc1ccc(Cc2ccccc2)cc1,Oc1ccc(Cc2ccccc2)cc1,ok,,False,False,False,False
c1ccc(Oc2ccccc2)cc1,c1ccc(Oc2ccccc2)cc1,ok,,False,False,False,False
OCCN(CCO)CCO,OCCN(CCO)CCO,ok,,False,False,False,False
c1ccc(COCc2ccccc2)cc1,c1ccc(COCc2ccccc2)cc1,ok,,False,False,False,False
CCNc1ccccc1,CCNc1ccccc1,ok,,False,False,False,False
CN(C)Cc1ccccc1,CN(C)Cc1ccccc1,ok,,False,False,False,False
CCc1ccc(CC)cc1,CCc1ccc(CC)cc1,ok,,False,False,False,False
Clc1ccc(Cl)cc1,Clc1ccc(Cl)cc1,ok,,False,False,False,False
Oc1ccc(Cl)cc1,Oc1ccc(Cl)cc1,ok,,False,False,False,False
BrCCBr,BrCCBr,ok,,False,False,False,False
C=C(C)CC(C)(C)C,C=C(C)CC(C)(C)C,ok,,False,False,False,False
N=c1[nH]c(=N)[nH]c(=N)[nH]1,Nc1nc(N)nc(N)n1,ok,,True,False,False,True
CC1CCCCC1,CC1CCCCC1,ok,,False,False,False,False
Clc1ccccn1,Clc1ccccn1,ok,,False,False,False,False
c1ccsc1,c1ccsc1,ok,,False,False,False,False
CCCCCCCCCCCCCCCCCC(O)=NCCN=C(O)CCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCCCCCCCC,ok,,True,False,False,True
N#CCCNCCC#N,N#CCCNCCC#N,ok,,False,False,False,False
O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,ok,,False,False,False,False
O=P(OCCCl)(OCCCl)OCCCl,O=P(OCCCl)(OCCCl)OCCCl,ok,,False,False,False,False
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,ok,,False,False,False,False
CCNc1cccc2ccccc12,CCNc1cccc2ccccc12,ok,,False,False,False,False
O=C(ON=C1C=CC(=NOC(=O)c2ccccc2)C=C1)c1ccccc1,O=C(ON=C1C=CC(=NOC(=O)c2ccccc2)C=C1)c1ccccc1,ok,,False,False,False,False
S=C(SSSSC(=S)N1CCCCC1)N1CCCCC1,S=C(SSSSC(=S)N1CCCCC1)N1CCCCC1,ok,,False,False,False,False
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,ok,,False,False,False,False
c1ccc(Nc2ccccc2)cc1,c1ccc(Nc2ccccc2)cc1,ok,,False,False,False,False
O=S1(=O)CCCC1,O=S1(=O)CCCC1,ok,,False,False,False,False
ClC(Cl)=C(Cl)Cl,ClC(Cl)=C(Cl)Cl,ok,,False,False,False,False
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,ok,,False,False,False,False
CCOP(=S)(OCC)SCCS(=O)CC,CCOP(=S)(OCC)SCC[S+]([O-])CC,ok,,True,True,False,False
c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)cc12,c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)cc12,ok,,False,False,False,False
O=P(O)(O)OCC(Cl)(Cl)Cl,O=P(O)(O)OCC(Cl)(Cl)Cl,ok,,False,False,False,False
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ok,,False,False,False,False
CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(O)=Nc1ccc(N=C(O)C(F)(F)C(F)(F)C(F)(F)F)c(O)c1,CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c(O)c1,ok,,True,False,False,True
O=C1/C(=C2/Nc3ccccc3C2=O)Nc2ccccc21,O=C1C(c2[nH]c3ccccc3c2O)=Nc2ccccc21,ok,,True,False,False,True
COP(=O)(OC)OC,COP(=O)(OC)OC,ok,,False,False,False,False
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,ok,,False,False,False,False
CCNc1ccc(C)cc1,CCNc1ccc(C)cc1,ok,,False,False,False,False
CN(C)P(=O)(N(C)C)N(C)C,CN(C)P(=O)(N(C)C)N(C)C,ok,,False,False,False,False
CNc1cccc(C)c1,CNc1cccc(C)c1,ok,,False,False,False,False
CC(C)=CC=C(C)C,CC(C)=CC=C(C)C,ok,,False,False,False,False
Cc1c2ccccc2cc2ccccc12,Cc1c2ccccc2cc2ccccc12,ok,,False,False,False,False
OCc1cccc(Cl)c1,OCc1cccc(Cl)c1,ok,,False,False,False,False
Cc1cc2ccccc2c2ccccc12,Cc1cc2ccccc2c2ccccc12,ok,,False,False,False,False
OC(C(F)(F)F)C(F)(F)F,OC(C(F)(F)F)C(F)(F)F,ok,,False,False,False,False
CCN=c1nc(SC)[nH]c(=NCC)[nH]1,CCNc1nc(NCC)nc(SC)n1,ok,,True,False,False,True
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,ok,,False,False,False,False
O=C1CCCCC1C1=CCCCC1,O=C1CCCCC1=C1CCCCC1,ok,,True,False,False,True
C=CCOP(=O)(OCC=C)OCC=C,C=CCOP(=O)(OCC=C)OCC=C,ok,,False,False,False,False
CN(C)C1CSSC1,CN(C)C1CSSC1,ok,,False,False,False,False
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,ok,,False,False,False,False
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,ok,,False,False,False,False
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ok,,False,False,False,False
CC1(O)CC2CCC1(C)C2(C)C,CC1(O)CC2CCC1(C)C2(C)C,ok,,False,False,False,False
O=C1c2ccccc2C(=O)c2c1ccc1ccccc21,O=C1c2ccccc2C(=O)c2c1ccc1ccccc21,ok,,False,False,False,False
CN=C(O)Oc1ccccc1C(C)C,CNC(=O)Oc1ccccc1C(C)C,ok,,True,False,False,True
CCCCCCCCCCCCCCCCCCS,CCCCCCCCCCCCCCCCCCS,ok,,False,False,False,False
COCN(COC)c1nc(N(COC)COC)nc(N(COC)COC)n1,COCN(COC)c1nc(N(COC)COC)nc(N(COC)COC)n1,ok,,False,False,False,False
OCC(CO)(CBr)CBr,OCC(CO)(CBr)CBr,ok,,False,False,False,False
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,ok,,False,False,False,False
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,ok,,False,False,False,False
CC1=NN(c2ccccc2)C(=O)C1/N=N/c1ccc(-c2ccc(/N=N/C3C(=O)N(c4ccccc4)N=C3C)c(Cl)c2)cc1Cl,Cc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1ccc(-c2ccc(N=Nc3c(C)[nH]n(-c4ccccc4)c3=O)c(Cl)c2)cc1Cl,ok,,True,False,False,True
COP(=S)(OC)Oc1ccc(S(C)=O)c(C)c1,COP(=S)(OC)Oc1ccc([S+](C)[O-])c(C)c1,ok,,True,True,False,False
CC(C)(c1cc(Br)c(OCCO)c(Br)c1)c1cc(Br)c(OCCO)c(Br)c1,CC(C)(c1cc(Br)c(OCCO)c(Br)c1)c1cc(Br)c(OCCO)c(Br)c1,ok,,False,False,False,False
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,ok,,False,False,False,False
O=NN(O)C1CCCCC1,O=NN(O)C1CCCCC1,ok,,False,False,False,False
c1ccc2cc(SSc3ccc4ccccc4c3)ccc2c1,c1ccc2cc(SSc3ccc4ccccc4c3)ccc2c1,ok,,False,False,False,False
CCc1ccc(-c2ccccc2)cc1,CCc1ccc(-c2ccccc2)cc1,ok,,False,False,False,False
O=C(O)c1ccc(Cl)c2c(Cl)ccc(C(=O)O)c12,O=C(O)c1ccc(Cl)c2c(Cl)ccc(C(=O)O)c12,ok,,False,False,False,False
COP(=O)(OC)Oc1ccccc1,COP(=O)(OC)Oc1ccccc1,ok,,False,False,False,False
CC(C)CN1CCOCC1,CC(C)CN1CCOCC1,ok,,False,False,False,False
CCCCCCCCCCSSCCCCCCCCCC,CCCCCCCCCCSSCCCCCCCCCC,ok,,False,False,False,False
CNc1ccc(C(=O)O)cc1,CNc1ccc(C(=O)O)cc1,ok,,False,False,False,False
CCOP(=O)(OCC)SCc1ccccc1,CCOP(=O)(OCC)SCc1ccccc1,ok,,False,False,False,False
Brc1c(Br)c(Br)c(-c2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,Brc1c(Br)c(Br)c(-c2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,ok,,False,False,False,False
C[N+](C)(C)Cc1ccccc1,C[N+](C)(C)Cc1ccccc1,ok,,False,False,False,False
OCc1c(Cl)cccc1Cl,OCc1c(Cl)cccc1Cl,ok,,False,False,False,False
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,ok,,False,False,False,False
CC(C)CCCCCCCO,CC(C)CCCCCCCO,ok,,False,False,False,False
CCCCCCCCn1sccc1=O,CCCCCCCCn1sccc1=O,ok,,False,False,False,False
CC(C)CCCCCCCCCCO,CC(C)CCCCCCCCCCO,ok,,False,False,False,False
CCCCCCCCCCCCCCc1ccc(S(=O)(=O)O)cc1,CCCCCCCCCCCCCCc1ccc(S(=O)(=O)O)cc1,ok,,False,False,False,False
Cc1cc(Nc2nc(=NCCO)nc(Nc3ccc(/N=N/c4cc(S(=O)(=O)O)c5cccc(S(=O)(=O)O)c5c4)c(C)c3)[nH]2)ccc1/N=N/c1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,Cc1cc(Nc2nc(NCCO)nc(Nc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccc(S(=O)(=O)O)c5c4)c(C)c3)n2)ccc1N=Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,ok,,True,False,False,True
Nc1c(Oc2ccc(Br)cc2)cc(O)c2c1C(=O)c1ccccc1C2=O,Nc1c(Oc2ccc(Br)cc2)cc(O)c2c1C(=O)c1ccccc1C2=O,ok,,False,False,False,False
CCCCCCCCCCCCCOP(Oc1ccccc1)Oc1ccccc1,CCCCCCCCCCCCCOP(Oc1ccccc1)Oc1ccccc1,ok,,False,False,False,False
CC(Cc1ccc(C(C)(C)C)cc1)C(=O)O,CC(Cc1ccc(C(C)(C)C)cc1)C(=O)O,ok,,False,False,False,False
Nc1c(Cl)cc(-c2cc(Cl)c(N)c(S(=O)(=O)O)c2)cc1S(=O)(=O)O,Nc1c(Cl)cc(-c2cc(Cl)c(N)c(S(=O)(=O)O)c2)cc1S(=O)(=O)O,ok,,False,False,False,False
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,ok,,False,False,False,False
Cc1cc(O)nc(C(C)C)n1,Cc1cc(=O)[nH]c(C(C)C)n1,ok,,True,False,False,True
CC(C)OP(=O)(OC(C)C)SCc1ccccc1,CC(C)OP(=O)(OC(C)C)SCc1ccccc1,ok,,False,False,False,False
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,ok,,False,False,False,False
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,Oc1c2c(c(O)n1SC(Cl)(Cl)C(Cl)Cl)CC=CC2,ok,,True,False,False,True
O=C(O)Cn1c(=O)sc2cccc(Cl)c21,O=C(O)Cn1c(=O)sc2cccc(Cl)c21,ok,,False,False,False,False
COC(=O)c1ccccc1S(=O)(=O)N=C(O)N(C)c1nc(C)nc(OC)n1,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,ok,,True,False,False,True
OC(=Nc1cccc(Cl)c1)OCC#CCCl,O=C(Nc1cccc(Cl)c1)OCC#CCCl,ok,,True,False,False,True
COP(N)(=O)SC,COP(N)(=O)SC,ok,,False,False,False,False
C=CC=O,C=CC=O,ok,,False,False,False,False
N=C(N)NCCCCCCCCNCCCCCCCCNC(=N)N,N=C(N)NCCCCCCCCNCCCCCCCCN=C(N)N,ok,,True,False,False,True
CC#Cc1cc(C)nc(Nc2ccccc2)n1,CC#Cc1cc(C)nc(Nc2ccccc2)n1,ok,,False,False,False,False
CN=C(O)CSP(=O)(OC)OC,CNC(=O)CSP(=O)(OC)OC,ok,,True,False,False,True
CCOC(=O)CSc1nc(C(C)(C)C)nn1C(=O)N(C)C,CCOC(=O)CSc1nc(C(C)(C)C)nn1C(=O)N(C)C,ok,,False,False,False,False
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,ok,,False,False,False,False
CO/C=C(/C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,CO/C=C(/C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,ok,,False,False,False,False
CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,ok,,False,False,False,False
SC(S)=NCCN=C(S)S,S=C(S)NCCNC(=S)S,ok,,True,False,False,True
CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,ok,,False,False,False,False
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,ok,,False,False,False,False
CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,ok,,False,False,False,False
N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,ok,,False,False,False,False
CCN(CC)C(=O)/C(Cl)=C(\C)OP(=O)(OC)OC,CCN(CC)C(=O)/C(Cl)=C(\C)OP(=O)(OC)OC,ok,,False,False,False,False
CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C,CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C,ok,,False,False,False,False
Cc1ccc(C(C)N=C(O)[C@@H](N=C(O)OC(C)C)C(C)C)cc1,Cc1ccc(C(C)NC(=O)C(NC(=O)OC(C)C)C(C)C)cc1,ok,,True,False,False,True
CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,ok,,False,False,False,False
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,ok,,False,False,False,False
Nc1cc(Cl)nc(C(=O)O)c1Cl,Nc1cc(Cl)nc(C(=O)O)c1Cl,ok,,False,False,False,False
CN(C)C(=O)Nc1ccc(Cl)cc1,CN(C)C(=O)Nc1ccc(Cl)cc1,ok,,False,False,False,False
CCC(C)(N=C(O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,ok,,True,False,False,True
CN=C(O)Oc1cccc2c1OC(C)(C)C2,CNC(=O)Oc1cccc2c1OC(C)(C)C2,ok,,True,False,False,True
COc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,COc1nc(NC(C)C)nc(NC(C)C)n1,ok,,True,False,False,True
COc1cccc(C(O)=NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,ok,,True,False,False,True
CN=C(O)O/N=C/C(C)(C)S(C)(=O)=O,CNC(=O)O/N=C/C(C)(C)S(C)(=O)=O,ok,,True,False,False,True
O=C(O)c1nc(Cl)ccc1Cl,O=C(O)c1nc(Cl)ccc1Cl,ok,,False,False,False,False
COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,ok,,False,False,False,False
CN(C)C(CSS(=O)(=O)c1ccccc1)CSS(=O)(=O)c1ccccc1,CN(C)C(CSS(=O)(=O)c1ccccc1)CSS(=O)(=O)c1ccccc1,ok,,False,False,False,False
CCCCN=C(O)n1c(N=C(O)OC)nc2ccccc21,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,ok,,True,False,False,True
CCCOc1nc2ccc(I)cc2c(=O)n1CCC,CCCOc1nc2ccc(I)cc2c(=O)n1CCC,ok,,False,False,False,False
CC1CCCCC1NC(O)=Nc1ccccc1,CC1CCCCC1NC(=O)Nc1ccccc1,ok,,True,False,False,True
COc1ccc(N=C(O)N(C)C)cc1Cl,COc1ccc(NC(=O)N(C)C)cc1Cl,ok,,True,False,False,True
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,ok,,False,False,False,False
Cc1c(C(=O)c2cnn(C)c2O)ccc(S(C)(=O)=O)c1C1=NOCC1,Cc1c(C(=O)c2c[nH]n(C)c2=O)ccc(S(C)(=O)=O)c1C1=NOCC1,ok,,True,False,False,True
CSc1nnc(C(C)(C)C)c(=O)n1N,CSc1nnc(C(C)(C)C)c(=O)n1N,ok,,False,False,False,False
CCN=c1nc(Cl)nc(NC(C)(C)C#N)[nH]1,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,ok,,True,False,False,True
CN=C(O)C(C)SCCSP(=O)(OC)OC,CNC(=O)C(C)SCCSP(=O)(OC)OC,ok,,True,False,False,True
CC(C)N(C(=O)SC/C(Cl)=C/Cl)C(C)C,CC(C)N(C(=O)SC/C(Cl)=C/Cl)C(C)C,ok,,False,False,False,False
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,ok,,False,False,False,False
CN=C(O)O/N=C(\SC)C(=O)N(C)C,CNC(=O)O/N=C(\SC)C(=O)N(C)C,ok,,True,False,False,True
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,ok,,False,False,False,False
C[N+]1(C)CCCCC1,C[N+]1(C)CCCCC1,ok,,False,False,False,False
CC(C)N1C(=O)c2ccccc2NS1(=O)=O,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,ok,,False,False,False,False
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,ok,,False,False,False,False
CCOc1nc(C(Cl)(Cl)Cl)ns1,CCOc1nc(C(Cl)(Cl)Cl)ns1,ok,,False,False,False,False
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,ok,,False,False,False,False
CN=C(O)Oc1cc(C)c(C)c(C)c1,CNC(=O)Oc1cc(C)c(C)c(C)c1,ok,,True,False,False,True
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,ok,,False,False,False,False
CCCCCCCC/C=C\CCCCCCCCCCCCC,CCCCCCCC/C=C\CCCCCCCCCCCCC,ok,,False,False,False,False
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,O=c1c(C(CC(O)c2ccc(-c3ccc(Br)cc3)cc2)c2ccccc2)c(O)oc2ccccc12,ok,,True,False,False,True
CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],ok,,False,False,False,False
CCSCc1ccccc1OC(O)=NC,CCSCc1ccccc1OC(=O)NC,ok,,True,False,False,True
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,ok,,False,False,False,False
COP(=O)(N=C(C)O)SC,COP(=O)(NC(C)=O)SC,ok,,True,False,False,True
CCNP(=S)(OC)O/C(C)=C/C(=O)OC(C)C,CCNP(=S)(OC)O/C(C)=C/C(=O)OC(C)C,ok,,False,False,False,False
CCC(C)n1c(O)nc(C)c(Br)c1=O,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,ok,,True,False,False,True
COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,ok,,False,False,False,False
CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,ok,,False,False,False,False
c1coc(-c2nc3ccccc3[nH]2)c1,c1coc(-c2nc3ccccc3[nH]2)c1,ok,,False,False,False,False
